"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"traffic-simulation.nlogox"
"StressTest_Semaforo_Pare"
"09/10/2026 15:38:47:314 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","method","red-spawn","blue-spawn","has-seed","seed","[step]","fluxo-vermelhos","fluxo-azuis","tempo-total-vermelhos","tempo-total-azuis"
"22801","stop sign","26","11","true","10","5000","1198","183","4705.96706393724","63968.971340658"
"22825","stop sign","3","12","true","10","5000","152","592","146.2150732497471","2407.0042744051916"
"22818","red light","34","11","true","10","5000","868","484","43093.9863454033","10323.828502611634"
"22826","red light","3","12","true","10","5000","172","603","3086.1646359274737","14433.234828871764"
"22827","stop sign","4","12","true","10","5000","210","585","325.725726773375","4541.789841341301"
"22815","stop sign","33","11","true","10","5000","1361","115","7227.000502100971","65797.3672851172"
"22829","stop sign","5","12","true","10","5000","249","562","318.6225744109838","3191.836670786384"
"22832","red light","6","12","true","10","5000","284","599","5057.874132353124","14345.581379504829"
"22831","stop sign","6","12","true","10","5000","284","586","393.62783558507465","3678.8677858875008"
"22833","stop sign","7","12","true","10","5000","358","564","522.3591723620967","4915.705826049894"
"22828","red light","4","12","true","10","5000","205","575","2979.3895018308863","11870.282699542342"
"22830","red light","5","12","true","10","5000","266","620","4740.201024965902","14454.348720721766"
"22836","red light","8","12","true","10","5000","408","526","8422.746128887205","9732.506209160056"
"22834","red light","7","12","true","10","5000","342","575","6170.68342008918","13440.072557433195"
"22838","red light","9","12","true","10","5000","469","583","9227.988719279469","12796.890134483316"
"22837","stop sign","9","12","true","10","5000","412","616","557.1433793675068","7642.990723975799"
"22842","red light","11","12","true","10","5000","563","549","13276.917996057427","12088.295668583674"
"22839","stop sign","10","12","true","10","5000","498","613","969.7618694897589","16400.64013830695"
"22841","stop sign","11","12","true","10","5000","531","557","891.0763558415105","15273.79840076159"
"22843","stop sign","12","12","true","10","5000","587","559","989.3262000153021","19606.54765831513"
"22845","stop sign","13","12","true","10","5000","618","534","1156.7063550068303","19797.725995797915"
"22847","stop sign","14","12","true","10","5000","672","537","1430.4468133443088","27199.20500092495"
"22849","stop sign","15","12","true","10","5000","710","509","1488.7747452027288","32705.287671905055"
"22844","red light","12","12","true","10","5000","566","576","12995.93355168384","13002.969140494108"
"22816","red light","33","11","true","10","5000","886","510","41682.882934135836","9842.893616519717"
"22851","stop sign","16","12","true","10","5000","719","519","1813.6439787553677","31859.76224482528"
"22840","red light","10","12","true","10","5000","525","571","11675.655642123278","12150.96365929483"
"22848","red light","14","12","true","10","5000","670","566","16477.586981017237","12060.325100426524"
"22819","stop sign","35","11","true","10","5000","1439","73","9134.367918066617","65053.73983425378"
"22846","red light","13","12","true","10","5000","611","575","15338.15377886","12816.805670447504"
"22850","red light","15","12","true","10","5000","701","558","17217.610531852653","11539.660084675725"
"22820","red light","35","11","true","10","5000","866","518","43148.71701342155","10860.213952933844"
"22857","stop sign","19","12","true","10","5000","881","374","2611.6642512544804","55000.65070226338"
"22856","red light","18","12","true","10","5000","796","549","24789.106334323402","11858.155269483872"
"22835","stop sign","8","12","true","10","5000","397","574","652.5601998408836","5038.851917454615"
"22853","stop sign","17","12","true","10","5000","799","474","2248.0862803137634","46379.82065052639"
"22860","red light","20","12","true","10","5000","825","562","28041.07600202664","13150.195863189836"
"22854","red light","17","12","true","10","5000","771","583","23520.064712414252","12558.778573451671"
"22855","stop sign","18","12","true","10","5000","806","462","1959.4379370187653","50617.23882721578"
"22858","red light","19","12","true","10","5000","825","582","28296.420762223668","14134.464680126766"
"22852","red light","16","12","true","10","5000","738","590","22201.33957046043","14377.158980067838"
"22867","stop sign","24","12","true","10","5000","1074","272","3784.2712290217114","61956.428032616685"
"22868","red light","24","12","true","10","5000","861","533","38173.40079949195","11573.110641930982"
"22861","stop sign","21","12","true","10","5000","980","334","2905.4761710280104","60320.93039857322"
"22862","red light","21","12","true","10","5000","825","580","31422.39726664371","13448.385151770888"
"22864","red light","22","12","true","10","5000","840","556","31731.964313950182","12216.359568505806"
"22865","stop sign","23","12","true","10","5000","1031","285","3575.3610129713857","59833.67512491209"
"22871","stop sign","26","12","true","10","5000","1139","230","3659.140048313854","67092.03464968519"
"22876","red light","28","12","true","10","5000","872","548","37831.34502031837","11516.058418390261"
"22870","red light","25","12","true","10","5000","854","537","38520.65512351482","10773.878332706105"
"22877","stop sign","29","12","true","10","5000","1246","137","5773.219925850378","68324.18971216762"
"22873","stop sign","27","12","true","10","5000","1196","183","4384.392738962438","65326.299459207046"
"22874","red light","27","12","true","10","5000","849","558","40172.27330859782","13155.094779905385"
"22872","red light","26","12","true","10","5000","846","556","38372.03966013657","12197.52456106542"
"22875","stop sign","28","12","true","10","5000","1202","186","4932.896640733926","64957.80569692875"
"22882","red light","31","12","true","10","5000","870","558","39890.730529563836","13222.897135868508"
"22883","stop sign","32","12","true","10","5000","1340","110","7414.358616522205","70012.68075495893"
"22859","stop sign","20","12","true","10","5000","902","366","2498.860546685578","55273.62005571074"
"22879","stop sign","30","12","true","10","5000","1265","148","5892.158904994902","65359.8533878123"
"22881","stop sign","31","12","true","10","5000","1311","123","6729.054064846209","63526.5196611652"
"22863","stop sign","22","12","true","10","5000","1000","331","3038.8026995624978","59912.32585013105"
"22880","red light","30","12","true","10","5000","876","587","39463.80564367389","13195.942441259249"
"22885","stop sign","33","12","true","10","5000","1359","105","6840.818858543762","68032.0457853588"
"22891","stop sign","1","13","true","10","5000","47","654","43.2764041543256","1794.9562646509353"
"22878","red light","29","12","true","10","5000","856","575","40073.827789544994","12981.253908931689"
"22866","red light","23","12","true","10","5000","869","554","35334.8866943712","11431.297216106492"
"22890","red light","35","12","true","10","5000","857","586","43447.76599553066","13295.717248173123"
"22869","stop sign","25","12","true","10","5000","1104","225","4176.678480403631","65108.80950502841"
"22897","stop sign","4","13","true","10","5000","189","630","163.54302562636514","3082.2350971130954"
"22884","red light","32","12","true","10","5000","871","597","41611.89886289692","14232.616902932543"
"22887","stop sign","34","12","true","10","5000","1358","93","7784.948487615044","70922.627051238"
"22886","red light","33","12","true","10","5000","855","578","42427.026819401","12817.596135093458"
"22888","red light","34","12","true","10","5000","859","583","43537.18765551656","13122.976291901712"
"22893","stop sign","2","13","true","10","5000","117","622","106.68188988399343","2322.0732446912916"
"22898","red light","4","13","true","10","5000","203","632","3302.502084450906","16542.339472847845"
"22889","stop sign","35","12","true","10","5000","1392","95","8860.486967871151","64335.48860024567"
"22901","stop sign","6","13","true","10","5000","275","608","310.1053088506049","4894.432966004785"
"22894","red light","2","13","true","10","5000","114","605","1822.375113491644","12216.735589883898"
"22899","stop sign","5","13","true","10","5000","233","627","196.09975001997503","3924.581773670678"
"22896","red light","3","13","true","10","5000","170","624","2656.719236595289","14161.004521354102"
"22903","stop sign","7","13","true","10","5000","376","608","576.9045909463622","7199.284881115512"
"22909","stop sign","10","13","true","10","5000","488","585","795.399910465771","12774.947625613475"
"22905","stop sign","8","13","true","10","5000","415","616","580.418783195513","8298.902033001625"
"22911","stop sign","11","13","true","10","5000","507","635","765.2214951689597","21078.135695753248"
"22904","red light","7","13","true","10","5000","366","615","6829.0739632517325","13804.931045260644"
"22907","stop sign","9","13","true","10","5000","437","651","572.4218960623995","13011.744691241469"
"22892","red light","1","13","true","10","5000","46","621","661.3782496972786","15152.379613288163"
"22906","red light","8","13","true","10","5000","407","577","7538.983165838192","12517.954704941672"
"22908","red light","9","13","true","10","5000","432","606","8495.184529017351","14536.937250572379"
"22895","stop sign","3","13","true","10","5000","146","645","157.47531827149007","2784.5949482536566"
"22910","red light","10","13","true","10","5000","487","635","10928.946421669978","15451.99822924067"
"22915","stop sign","13","13","true","10","5000","601","610","1069.309045840123","32806.67845121268"
"22913","stop sign","12","13","true","10","5000","591","602","1033.776217255552","18935.08582896874"
"22916","red light","13","13","true","10","5000","585","608","13727.649191580427","14029.42074679469"
"22912","red light","11","13","true","10","5000","525","592","11040.01833035599","13857.026428597565"
"22914","red light","12","13","true","10","5000","585","608","14085.03938843054","14712.227669982252"
"22900","red light","5","13","true","10","5000","298","624","5559.163875508894","14458.576723823868"
"22918","red light","14","13","true","10","5000","648","633","16574.79472843983","14775.34037491977"
"22917","stop sign","14","13","true","10","5000","661","539","1349.7786209148444","29710.296130796978"
"22902","red light","6","13","true","10","5000","282","591","4936.90912015573","14424.314576402572"
"22919","stop sign","15","13","true","10","5000","703","544","1627.388957239274","37374.13026904801"
"22926","red light","18","13","true","10","5000","769","615","25853.331819746592","15059.424164693612"
"22928","red light","19","13","true","10","5000","796","584","26910.764675771796","12605.5512515643"
"22920","red light","15","13","true","10","5000","671","599","15825.591642702677","13424.702785394229"
"22923","stop sign","17","13","true","10","5000","746","493","1824.0044284494654","41767.691182602466"
